term,definition,source,url_source
DVA,Dossier de voirie d'agglomération,M. Lefay - CCE-LR,http://www.cce-lrv.com/documents/images/general_photos/151_Fichier.pdf
E-Certis,E-Certis est une base de données de certificats en ligne de la Commission européenne.,marche-public.fr,http://www.marche-public.fr/Marches-publics/Definitions/Marches-publics-Sigles.htm
E-Procurement,Procédé d’approvisionnement via internet,DGOS,http://www.metiers-fonctionpubliquehospitaliere.sante.gouv.fr/Lexique-des-abreviations-ou-sigles.html
EA,Entreprise Adaptée,L. Bohu - maraudes.fr,http://maraudes.fr/glossaire-sigles-social-de-sante-de-ladministration/
EA,Etat annuel des certificats reçus,marche-public.fr,http://www.marche-public.fr/Marches-publics/Definitions/Marches-publics-Sigles.htm
EA,European Accreditation,marche-public.fr,http://www.marche-public.fr/Marches-publics/Definitions/Marches-publics-Sigles.htm
EAO,Enseignement assisté par ordinateur,M. Lefay - CCE-LR,http://www.cce-lrv.com/documents/images/general_photos/151_Fichier.pdf
EARL,Exploitation agricole à responsabilité limitée,Sénat,https://www.senat.fr/histoire/sigles.html
EDF,Électricité de France,Sénat,https://www.senat.fr/histoire/sigles.html
EBC,Espace boisé classé,M. Lefay - CCE-LR,http://www.cce-lrv.com/documents/images/general_photos/151_Fichier.pdf
EBD,Examen Bucco-Dentaire,L. Bohu - maraudes.fr,http://maraudes.fr/glossaire-sigles-social-de-sante-de-ladministration/
ECDC,European Center for Disease Prevention and Control,Keratocone,https://www.keratocone.net/acronymes.html
ECS,Ensemble Contre le SIDA,L. Bohu - maraudes.fr,http://maraudes.fr/glossaire-sigles-social-de-sante-de-ladministration/
ECTS,European Credit Transfer and Accumulation System (Système européen de transfert et d’accumulation de crédits),L. Bohu - maraudes.fr,http://maraudes.fr/glossaire-sigles-social-de-sante-de-ladministration/
ECU,"European currency unit
Unité de compte européenne",Sénat,https://www.senat.fr/histoire/sigles.html
EDAVS,Equipe Départementale d’Animation Vie Scolaire,L. Bohu - maraudes.fr,http://maraudes.fr/glossaire-sigles-social-de-sante-de-ladministration/
EDDF,Engagement de développement de la formation,L. Bohu - maraudes.fr,http://maraudes.fr/glossaire-sigles-social-de-sante-de-ladministration/
EDEC,Engagements de Développement de l’Emploi et des Compétences,L. Bohu - maraudes.fr,http://maraudes.fr/glossaire-sigles-social-de-sante-de-ladministration/
EDEFS,"Établissement D’Éducation, De Formation Et De Soins",L. Bohu - maraudes.fr,http://maraudes.fr/glossaire-sigles-social-de-sante-de-ladministration/
EDEI,Élevage à dimension économique insuffisante,M. Lefay - CCE-LR,http://www.cce-lrv.com/documents/images/general_photos/151_Fichier.pdf
EDEN,Encouragement au développement d'entreprises nouvelles,Sénat,https://www.senat.fr/histoire/sigles.html
EFS,Établissement français du sang,DGAFP,https://www.fonction-publique.gouv.fr/files/files/statistiques/rapports_annuels/2016/G_Liste_des_sigles.pdf
EDI,Echange de Données Informatisées,marche-public.fr,http://www.marche-public.fr/Marches-publics/Definitions/Marches-publics-Sigles.htm
EDL,Éléments de langage,beta.gouv.fr,https://github.com/betagouv/glossary-bot
EEAP,Etablissements Pour Enfants Et Adolescents Polyhandicapés,L. Bohu - maraudes.fr,http://maraudes.fr/glossaire-sigles-social-de-sante-de-ladministration/
EEE,Espace Economique Européen,marche-public.fr,http://www.marche-public.fr/Marches-publics/Definitions/Marches-publics-Sigles.htm
EFAP,Ecole française des Attachés de Presse,DGOS,http://www.metiers-fonctionpubliquehospitaliere.sante.gouv.fr/Lexique-des-abreviations-ou-sigles.html
EFG,Établissement Français des Greffes (remplacé depuis 207 par l’agence de la biomédecine),L. Bohu - maraudes.fr,http://maraudes.fr/glossaire-sigles-social-de-sante-de-ladministration/
EHPAD,Etablissement hébergeant des personnes âgées dépendantes,Sénat,https://www.senat.fr/histoire/sigles.html
EGESS,États Généraux De L’économie Sociale Et Solidaire,L. Bohu - maraudes.fr,http://maraudes.fr/glossaire-sigles-social-de-sante-de-ladministration/
EGOS,Etats Généraux de l’Organisation de la Santé,L. Bohu - maraudes.fr,http://maraudes.fr/glossaire-sigles-social-de-sante-de-ladministration/
EGPA,Enseignement Général et Professionnel Adapté,L. Bohu - maraudes.fr,http://maraudes.fr/glossaire-sigles-social-de-sante-de-ladministration/
EH,Équivalent-habitant,M. Lefay - CCE-LR,http://www.cce-lrv.com/documents/images/general_photos/151_Fichier.pdf
EHESP,École des Hautes Études en Santé Publique,L. Bohu - maraudes.fr,http://maraudes.fr/glossaire-sigles-social-de-sante-de-ladministration/
EHESS,Ecole des Hautes Etudes en Sciences Sociales,L. Bohu - maraudes.fr,http://maraudes.fr/glossaire-sigles-social-de-sante-de-ladministration/
EHPA,Établissement d’Hébergement pour Personnes Âgées,L. Bohu - maraudes.fr,http://maraudes.fr/glossaire-sigles-social-de-sante-de-ladministration/
EI,Entreprise D’insertion,L. Bohu - maraudes.fr,http://maraudes.fr/glossaire-sigles-social-de-sante-de-ladministration/
EID,Entente interdépartementale pour la démoustication du littoral méditerranéen,Sénat,https://www.senat.fr/histoire/sigles.html
eIDAS,Electronic IDentification Authentication and trust Services ,marche-public.fr,http://www.marche-public.fr/Marches-publics/Definitions/Marches-publics-Sigles.htm
EIG,Entrepreneur d'Intérêt Général,beta.gouv.fr,https://github.com/betagouv/glossary-bot
EIG,Evénement Indésirable Grave,DGOS,http://www.metiers-fonctionpubliquehospitaliere.sante.gouv.fr/Lexique-des-abreviations-ou-sigles.html
EJE,Educateur jeunes enfants,DGOS,http://www.metiers-fonctionpubliquehospitaliere.sante.gouv.fr/Lexique-des-abreviations-ou-sigles.html
EIRL,Entreprise individuelle à responsabilité limitée,L. Bohu - maraudes.fr,http://maraudes.fr/glossaire-sigles-social-de-sante-de-ladministration/
EMEA,Agence européenne des médicaments,Keratocone,https://www.keratocone.net/acronymes.html
EJF,Enfance Jeunesse Famille,L. Bohu - maraudes.fr,http://maraudes.fr/glossaire-sigles-social-de-sante-de-ladministration/
ELCS,Elus locaux Contre le SIDA,L. Bohu - maraudes.fr,http://maraudes.fr/glossaire-sigles-social-de-sante-de-ladministration/
ELD,Éléments de Langage et de Discours,beta.gouv.fr,https://github.com/betagouv/glossary-bot
ELSA,Equipes de Liaison et de Soins en Addictologie,L. Bohu - maraudes.fr,http://maraudes.fr/glossaire-sigles-social-de-sante-de-ladministration/
ELSM,Échelon Local du Service Médical,L. Bohu - maraudes.fr,http://maraudes.fr/glossaire-sigles-social-de-sante-de-ladministration/
EMAS,"Eco-Management and Audit Scheme, système communautaire de management environnemental et d’audit",marche-public.fr,http://www.marche-public.fr/Marches-publics/Definitions/Marches-publics-Sigles.htm
EME,Externat Médico-Educatif,L. Bohu - maraudes.fr,http://maraudes.fr/glossaire-sigles-social-de-sante-de-ladministration/
EN,Ecole Normale (Terme remplacé par IUFM),L. Bohu - maraudes.fr,http://maraudes.fr/glossaire-sigles-social-de-sante-de-ladministration/
EN,Éducation nationale,DGAFP,https://www.fonction-publique.gouv.fr/files/files/statistiques/rapports_annuels/2016/G_Liste_des_sigles.pdf
EMGI,Évolution moyenne de la grille indiciaire,DGAFP,https://www.fonction-publique.gouv.fr/files/files/statistiques/rapports_annuels/2016/G_Liste_des_sigles.pdf
EMOP,Equipe Mobile d’Ouvriers Professionnels,L. Bohu - maraudes.fr,http://maraudes.fr/glossaire-sigles-social-de-sante-de-ladministration/
EMP,Etablissement médico-psychologique,L. Bohu - maraudes.fr,http://maraudes.fr/glossaire-sigles-social-de-sante-de-ladministration/
EMS,Équipe médico-sociale,beta.gouv.fr,https://github.com/betagouv/glossary-bot
EMSP,Equipe Mobile de Soins Palliatifs,L. Bohu - maraudes.fr,http://maraudes.fr/glossaire-sigles-social-de-sante-de-ladministration/
EMT,Emergency médical technician,DGOS,http://www.metiers-fonctionpubliquehospitaliere.sante.gouv.fr/Lexique-des-abreviations-ou-sigles.html
ENA,École nationale d'administration,Sénat,https://www.senat.fr/histoire/sigles.html
EN3S,École Nationale Supérieure de Sécurité Sociale,L. Bohu - maraudes.fr,http://maraudes.fr/glossaire-sigles-social-de-sante-de-ladministration/
ENAP,École nationale d’administration pénitentiaire,DGAFP,https://www.fonction-publique.gouv.fr/files/files/statistiques/rapports_annuels/2016/G_Liste_des_sigles.pdf
ENAC,École nationale de l’aviation civile,DGAFP,https://www.fonction-publique.gouv.fr/files/files/statistiques/rapports_annuels/2016/G_Liste_des_sigles.pdf
ENACT,École nationale d’administration des cadres territoriaux,DGAFP,https://www.fonction-publique.gouv.fr/files/files/statistiques/rapports_annuels/2016/G_Liste_des_sigles.pdf
ENM,École nationale de la magistrature,Sénat,https://www.senat.fr/histoire/sigles.html
ENCP,Evaluation de niveau des compétences professionnelles,L. Bohu - maraudes.fr,http://maraudes.fr/glossaire-sigles-social-de-sante-de-ladministration/
ENE,École nationale d’équitation,DGAFP,https://www.fonction-publique.gouv.fr/files/files/statistiques/rapports_annuels/2016/G_Liste_des_sigles.pdf
ENESAD,Établissement national d'enseignement supérieur agronomique de Dijon,DGAFP,https://www.fonction-publique.gouv.fr/files/files/statistiques/rapports_annuels/2016/G_Liste_des_sigles.pdf
ENG,Ecole Nationale des Greffes,Publidia,https://concours-fonction-publique.publidia.fr/guide-fonction-publique/infos-utiles/lexique-fonction-publique
ENGREF,"École nationale du génie rural, des eaux et forêts",DGAFP,https://www.fonction-publique.gouv.fr/files/files/statistiques/rapports_annuels/2016/G_Liste_des_sigles.pdf
ENIM,Établissement national des invalides de la marine,Sénat,https://www.senat.fr/histoire/sigles.html
ENMM,École nationale de la marine marchande,DGAFP,https://www.fonction-publique.gouv.fr/files/files/statistiques/rapports_annuels/2016/G_Liste_des_sigles.pdf
ENNA,Ecole Normale Nationale d’Apprentissage,L. Bohu - maraudes.fr,http://maraudes.fr/glossaire-sigles-social-de-sante-de-ladministration/
ENP,Ecole Nationale de Perfectionnement,L. Bohu - maraudes.fr,http://maraudes.fr/glossaire-sigles-social-de-sante-de-ladministration/
ENPJJ,Ecole Nationale de la Protection Judiciaire de la Jeunesse,Publidia,https://concours-fonction-publique.publidia.fr/guide-fonction-publique/infos-utiles/lexique-fonction-publique
ENR,Énergies renouvelables,M. Lefay - CCE-LR,http://www.cce-lrv.com/documents/images/general_photos/151_Fichier.pdf
ENS,École normale supérieure,Sénat,https://www.senat.fr/histoire/sigles.html
ENSP,Ecole Nationale de Santé Publique,DGOS,http://www.metiers-fonctionpubliquehospitaliere.sante.gouv.fr/Lexique-des-abreviations-ou-sigles.html
ENSA,École nationale de ski et d'alpinisme,DGAFP,https://www.fonction-publique.gouv.fr/files/files/statistiques/rapports_annuels/2016/G_Liste_des_sigles.pdf
ENSAE,École nationale de la statistique et de l'administration économique.,M. Lefay - CCE-LR,http://www.cce-lrv.com/documents/images/general_photos/151_Fichier.pdf
ENSD,Espace naturel sensible des départements,M. Lefay - CCE-LR,http://www.cce-lrv.com/documents/images/general_photos/151_Fichier.pdf
ENSOP,Ecole Nationale Supérieure des Officiers de Police,Publidia,https://concours-fonction-publique.publidia.fr/guide-fonction-publique/infos-utiles/lexique-fonction-publique
ENSOSP,École nationale des officiers de sapeurs pompiers,DGAFP,https://www.fonction-publique.gouv.fr/files/files/statistiques/rapports_annuels/2016/G_Liste_des_sigles.pdf
ENSP,École nationale supérieure de police,DGAFP,https://www.fonction-publique.gouv.fr/files/files/statistiques/rapports_annuels/2016/G_Liste_des_sigles.pdf
EP,Entente Préalable,L. Bohu - maraudes.fr,http://maraudes.fr/glossaire-sigles-social-de-sante-de-ladministration/
EP,Établissement public,M. Lefay - CCE-LR,http://www.cce-lrv.com/documents/images/general_photos/151_Fichier.pdf
ENT,Espace Numérique De Travail,L. Bohu - maraudes.fr,http://maraudes.fr/glossaire-sigles-social-de-sante-de-ladministration/
ENV,École nationale de voile,DGAFP,https://www.fonction-publique.gouv.fr/files/files/statistiques/rapports_annuels/2016/G_Liste_des_sigles.pdf
EPA,Ecole de plein-air,L. Bohu - maraudes.fr,http://maraudes.fr/glossaire-sigles-social-de-sante-de-ladministration/
EPA,Établissement public à caractère administratif,DGAFP,https://www.fonction-publique.gouv.fr/files/files/statistiques/rapports_annuels/2016/G_Liste_des_sigles.pdf
EPA,Établissements publics à caractère administratif,Sénat,https://www.senat.fr/histoire/sigles.html
EPCI,Etablissement public de coopération intercommunale,Sénat,https://www.senat.fr/histoire/sigles.html
EPAD,Établissement public pour l'aménagement de la Défense,Sénat,https://www.senat.fr/histoire/sigles.html
EPARECA,Établissement public d’aménagement et de reconstruction des espaces commerciaux et artisanaux,Sénat,https://www.senat.fr/histoire/sigles.html
EPCA,Etablissement Public à Caractère Administratif,beta.gouv.fr,https://github.com/betagouv/glossary-bot
EPCC,Etablissement public de coopération culturelle,Sénat,https://www.senat.fr/histoire/sigles.html
EPF,Enquête Périnatale Française,L. Bohu - maraudes.fr,http://maraudes.fr/glossaire-sigles-social-de-sante-de-ladministration/
EPF,Établissement public foncier (état),M. Lefay - CCE-LR,http://www.cce-lrv.com/documents/images/general_photos/151_Fichier.pdf
EPCSC,Établissement public à caractère scientifique et culturel,M. Lefay - CCE-LR,http://www.cce-lrv.com/documents/images/general_photos/151_Fichier.pdf
EPDSAE,"Établissement Public Départemental de Soins, d’Adaptation et d’Éducation",L. Bohu - maraudes.fr,http://maraudes.fr/glossaire-sigles-social-de-sante-de-ladministration/
EPE,Ecole des parents et éducateurs,L. Bohu - maraudes.fr,http://maraudes.fr/glossaire-sigles-social-de-sante-de-ladministration/
EPFL,Etablissement public foncier local,Sénat,https://www.senat.fr/histoire/sigles.html
EPFIA,European Federation of Pharmaceutical Industries and Associations,Keratocone,https://www.keratocone.net/acronymes.html
EPI,Equipement de protection individuelle,DGOS,http://www.metiers-fonctionpubliquehospitaliere.sante.gouv.fr/Lexique-des-abreviations-ou-sigles.html
EPI,Étude prévisionnelle d'installation.,M. Lefay - CCE-LR,http://www.cce-lrv.com/documents/images/general_photos/151_Fichier.pdf
EPGV,Education Physique et Gymnastique Volontaire,L. Bohu - maraudes.fr,http://maraudes.fr/glossaire-sigles-social-de-sante-de-ladministration/
EPIC,Établissements publics industriels et commerciaux,Sénat,https://www.senat.fr/histoire/sigles.html
EPIDe,Etablissement public d'insertion de la Défense,Sénat,https://www.senat.fr/histoire/sigles.html
EPL,Établissement public local.,M. Lefay - CCE-LR,http://www.cce-lrv.com/documents/images/general_photos/151_Fichier.pdf
EPLE,Etablissements publics locaux d'enseignement,Sénat,https://www.senat.fr/histoire/sigles.html
EPR,Établissement public régional,M. Lefay - CCE-LR,http://www.cce-lrv.com/documents/images/general_photos/151_Fichier.pdf
EPR,Réacteur européen à eau pressurisée,Sénat,https://www.senat.fr/histoire/sigles.html
EPM,Etablissements pénitentiaires pour mineurs,L. Bohu - maraudes.fr,http://maraudes.fr/glossaire-sigles-social-de-sante-de-ladministration/
EPMO,Emploi Protégé en Milieu Ordinaire,L. Bohu - maraudes.fr,http://maraudes.fr/glossaire-sigles-social-de-sante-de-ladministration/
EPMOTC,Etablissement public chargé de la maîtrise d’ouvrage de travaux culturels,Sénat,https://www.senat.fr/histoire/sigles.html
EPMS,Établissement Public Médico-social,L. Bohu - maraudes.fr,http://maraudes.fr/glossaire-sigles-social-de-sante-de-ladministration/
EPN,Établissement public national,DGAFP,https://www.fonction-publique.gouv.fr/files/files/statistiques/rapports_annuels/2016/G_Liste_des_sigles.pdf
